// BANZAI Airbattle Profile

plan easy	
weight CORPIL 0.00
weight ARMAMPCV 0.40
weight CORAMPCV 0.40
weight EMBRYO 0.00
weight CORFFOX 0.00
weight ANIKE 0.00
weight ARMHART 0.00
weight ARMNMIS 0.00
weight CORFGEN 0.50
weight ARMMAGNUM 0.00
weight CORKRIS 0.00
weight IONTANK 0.00
weight MECH 0.00
weight AAIBRAWL 1.40
weight AAIFIG 1.00
weight AAIHAWK 1.20
weight AAILANCE 0.00
weight AAIPNIX 1.00
weight AAITHUND 1.00
weight CAIAPE 1.40
weight CAIHURC 1.00
weight CAISHAD 0.80
weight CAITITAN 0.00
weight CAIVAMP 1.40
weight CAIVENG 1.00
weight GDIMAMMO 0.00
weight AAISEAP 0.50
weight CAISEAP 0.50
weight AAISFIG 0.80
weight CAISFIG 0.80
weight ARROW 0.95
weight FIREWOLF 0.00
weight SAMURAI 0.60
weight CORSTALK 0.00
weight CDAEMON 0.00
weight APITBULL 0.00
weight ARMEMAN 0.00
weight ARMMEDT 0.00
weight ARMSPARKLE 0.00
weight ARMTACHI 0.00
weight VC109 0.00
weight TAWF114 0.00
weight ARMECHO 0.00
weight CORTAR 0.00
weight ARMALT 0.00
weight CORALT 0.00
weight CORAASP 0.55
weight TAWF016 0.00
weight TOKEN 0.00
weight ARMGANT 0.00
weight EMAN 0.00
weight CORPARROW 0.00
weight CORROMN 0.00
weight SCREAMER 1.75
weight MERCURY	1.75
weight NITFLOWR	1.95
weight SKYSWEEPR	1.55
weight CORPARROW 0.00
weight CORROMN 0.00
weight CORSCORP 0.00
weight ARMSS 0.00
weight CORSS 0.00
weight CORBUILD 0.00
weight CORDEV1 0.00
weight CORTRUCK 0.00
weight ARMDEV1 0.00
weight ARMBEAC 0.00
weight CORBEAC 0.00
weight ARMGATE 0.00
weight CORGATE 0.00
weight ARMDEV 0.00
weight ARMART 0.00
weight CORMATNK 0.00
weight CORDEF 0.00
weight CORODIN 0.00
weight CRAILGUN 0.00
weight ARMCORV 0.00
weight CORAMECH 0.00
weight CORGBOAT 0.00
weight ABRAMS 0.00
weight T80 0.00
weight CORGAUSS 0.00
weight CORMAK 0.00
weight ARMTHOR 0.00
weight ARMBLITZ 0.00
weight CORGEM 0.00
weight CORBT 0.00
weight CORETTIN 0.00
weight ARMPORK 0.00
weight CORHORG 0.00
weight INTRUDER 0.00
weight ARMFORTGH 0.00
weight ARMFORTGV 0.00
weight CORFGATEEW 0.00
weight CORFGATENS 0.00
weight ARMRECCY 0.00
weight MILAX 0.00
weight ARMCBOMB 0.40
weight DEMOLISH 0.00
weight ARMMOJO 0.00
weight ARMMSPID 0.00
weight CORSTALKER 0.00
weight CORGRUNT 0.00
weight MAGILLA 0.00
weight ARMTRIPE 0.00
weight CORTROLL 0.00
weight ARMANT 0.00
weight ARMSCREAM 0.00
weight CORASS 0.00

limit	ARMKAM	0
limit	SHRIKE	2
limit	ORCA	1
limit	ARMWASP	2
limit	CORSHAD	5
limit	ARMTHUND	5
limit	CORVENG	0
limit	ARMFIG	0
limit	BLADE	3
limit	CORFINK	0
limit	ARMPEEP	0
limit	ARMATLAS	0
limit	CORVALK	0
limit	CORHORS	1
limit	charpy	4
limit	TAWF108	2
limit	CORHURC	5
limit	KANASHIMI	0
limit	TAWF107	2
limit	TAWF008	4
limit	ARMPERS	5
limit	predator	2
limit	TAWF007	3
limit	ARMTOMCT	2
limit	gryphon	2
limit	ARMCYBR	1
limit	CORWING	1
limit	ARMPNIX	5
limit	ARMFRP	0
limit	Sakura	0
limit	cormlsp	2
limit	ARMBRAWL	14
limit	CORAPE	14
limit	ARMAWAC	0
limit	CORAWAC	0
limit	ARMHAWK	8
limit	CORVAMP	8
limit	ARMMLSP	2
limit	ARMLANCE	6
limit	CORTITAN	6
limit	CORABMB	0
limit	ARMCA	3
limit	CORCA	3
limit	ARMACA	2
limit	CORACA	2
limit	ARMANS	4
limit	CORANS	4
limit	ARMBEAVER	0
limit	CORMUSKRAT	0
limit	ARMCH	4
limit	CORCH	4
limit	aach	1
limit	cach	1
limit	CORBOI	5
limit	ARMJIB	5
limit	ARMNTOW	0
limit	CORNTOW	0
limit	RepairArm	1
limit	ARMCK	1
limit	CORCK	1
limit	ARMCV	1
limit	CORCV	1
limit	ARMACK	1
limit	CORACK	1
limit	ARMCS	0
limit	CORCS	0
limit	ARMACSUB	1
limit	CORACSUB	1
limit	ARMCSA	0
limit	CORCSA	0
limit	ARMACV	1
limit	CORACV	1
limit	TAWF111	3
limit	armarch	3
limit	armcir	15
limit	CHAOSMACHINE	1
limit	corcirc	1
limit	ARMSPAR	0
limit	ARMDEVA	2
limit	TAWF010	2
limit	CORERAD	5
limit	ARMFAMINE	0
limit	cnemesis	1
limit	CorFLA	2
limit	SCREAMER	2
limit	ARMMTLAB	4
limit	CORMTLAB	4
limit	CORFLAK	3
limit	ARMFLAK	3
limit	MERCURY	2
limit	NITFLOWR	5
limit	SKYSWEEPR	6
limit	ARMEMG	2
limit	CORFMD	0
limit	ARMAMD	0
limit	ARMDRAG	0
limit	CORDRAG	0
limit	TAWF005	1
limit	ARMLLT	2
limit	CORLLT	2
limit	CORHLT	3
limit	ARMHLT	3
limit	MEDUSA	2
limit	ARMRL	15
limit	CORRL	15
limit	ARMGUARD	6
limit	CORPUN	6
limit	CORVHLT	2
limit	ARMANNI	2
limit	CORDOOM	0
limit	ARMBRTHA	3
limit	CORINT	3
limit	CORBUZZ	0
limit	ARMVULC	0
limit	CORBBC	1
limit	ARMDEV	1
limit	TAWF001	0
limit	ARMMORTAR	2
limit	CorPestilence	0
limit	ARMSILO	1
limit	CORSILO	1
limit	AAISILO	0
limit	CAISILO	0
limit	ARMHNSILO	0
limit	CORHNSILO	0
limit	ARMPB	0
limit	ARMAMB	2
limit	CORTOAST	2
limit	CORVIPE	2
limit	AGORGON	2
limit	CORTRON	0
limit	ARMEMP	0
limit	CAITRON	0
limit	AAIEMP	0
limit	ARMTARG	0
limit	CORTARG	0
limit	ARMBFORTEW	0
limit	ARMFORTEW	0
limit	ARMFORT	0
limit	CORFORT	0
limit	ARMBFORTNS	0
limit	ARMFORTNS	0
limit	CORFFLAK	0
limit	ARMTRID	0
limit	RESFMDNS	0
limit	CORKRAK	0
limit	ARMFDRAG	0
limit	CORFDRAG	0
limit	ARMFFLAK	0
limit	CORFRT	0
limit	ARMFHLT	0
limit	CORFHLT	0
limit	ARMTL	0
limit	CORTL	0
limit	ARMFRT	0
limit	ARMATL	0
limit	CORATL	0
limit	ARMANINS	0
limit	CORDOMNS	0
limit	CORINTNS	0
limit	ARMBTANS	0
limit	CORBUZNS	0
limit	ARMVCNNS	0
limit	AMDREPNS	0
limit	CORSLONS	0
limit	ARMSLONS	0
limit	CORVIPNS	0
limit	ARMAP	4
limit	ARMHP	0
limit	CORHP	0
limit	ARMLAB	1
limit	CORLAB	1
limit	ARMVP	1
limit	CORVP	1
limit	ARMSY	1
limit	CORSY	1
limit	CORAP	3
limit	ARMAAP	3
limit	CORAAP	2
limit	aahp	4
limit	cahp	4
limit	ARMALAB	1
limit	CORALAB	1
limit	ARMAVP	1
limit	CORAVP	1
limit	ARMASY	1
limit	CORASY	1
limit	CORGANT	0
limit	ARMKUS	0
limit	CORBLAB	0
limit	ARMBLAB	0
limit	ssplant	1
limit	ARMHPNS	0
limit	CORHPNS	0
limit	ARMPLAT	2
limit	CORPLAT	2
limit	HAVOC	3
limit	SABRE	8
limit	CHOPPER	8
limit	cdragon	6
limit	ARMANAC	0
limit	ARMTHOVR	0
limit	CORAH	0
limit	ARMAH	0
limit	NSACLASH	0
limit	BOMBARDIER	0
limit	LOBBER	0
limit	CSPEED	0
limit	NSAAGCH	0
limit	SPEEDER	0
limit	ARMLASHOVER	0
limit	CORELASHOVER	0
limit	ARMSH	0
limit	CORSNAP	0
limit	SPOTTER	0
limit	BLOTTER	0
limit	CONCEALER	0
limit	CORMH	0
limit	NSACBRIM	0
limit	NSAARHOV	0
limit	ARMMH	0
limit	CORSH	0
limit	NSACBEHE	5
limit	NSACANGLR	0
limit	NSAATORPH	0
limit	CORTHOVR	0
limit	armdread	1
limit	armlth	0
limit	armpgh	0
limit	coradvrh	0
limit	CORPHYSET	0
limit	CORARTH	0
limit	ARMARTH	0
limit	CORFLAKH	0
limit	ARMFLAKH	0
limit	armKAAT	1
limit	CORKROG	0
limit	ARMKRYP	0
limit	ARMMedic	0
limit	cAcolyte	0
limit	CORClone	0
limit	CORHelpr	0
limit	CORWarrr	0
limit	ARMClone	0
limit	ARMHelpr	0
limit	ARMMsect	0
limit	AEXXEC	0
limit	ARMFLEA	0
limit	CORRONIN	0
limit	SHAKER	0
limit	CORESOLD	0
limit	ARMJETH	0
limit	ARMHAM	0
limit	CORTHUD	0
limit	CORAK	0
limit	ARMPW	0
limit	ARMWAR	0
limit	CORCRASH	0
limit	ARMROCK	0
limit	CORSTORM	0
limit	ARMFAV	0
limit	CORBANDIT	0
limit	armbighr	0
limit	ARMCAV	0
limit	CORCRAB	0
limit	ARMDECOM	1
limit	CORDECOM	1
limit	corflam	0
limit	NSAAGRIZ	0
limit	ArmHH	0
limit	ArmOS	1
limit	COROS	1
limit	CORSMK	0
limit	armMech	0
limit	ARMSNIPE	0
limit	corzlot	0
limit	ASNIPER	0
limit	SOULREAVER	0
limit	WARHAMMER	0
limit	WRAITH	0
limit	CORAMPH	0
limit	ARMAMPH	0
limit	CORSUMO	0
limit	CORCAN	0
limit	ARMFIDO	0
limit	CORARCH	0
limit	ARMVADER	0
limit	CORROACH	0
limit	CORFAST	0
limit	ARMFAST	0
limit	CORPYRO	0
limit	ARMMAV	0
limit	CORHRK	0
limit	OPPRESSOR	0
limit	ARMZEUS	0
limit	CORMORT	0
limit	ARMMARK	0
limit	CORVOYR	0
limit	CORSPEC	0
limit	ARMSPY	0
limit	CORSPY	0
limit	CORMINE1	0
limit	CORMINE2	0
limit	CORMINE3	0
limit	CORMINE4	0
limit	CORMINE5	0
limit	CORMINE6	0
limit	AMINEGUN	0
limit	AMINEJAM	0
limit	ARMMINE5	0
limit	ARMMINE2	0
limit	ARMMINE1	0
limit	ARMMINE4	0
limit	ARMMINE3	0
limit	ARMMINE6	0
limit	ARMASER	0
limit	AJAMMER	0
limit	SPOOFER	2
limit	ARMASTN	0
limit	ARMRAD	0
limit	CORRAD	0
limit	ARMSONAR	0
limit	CORSONAR	0
limit	ARMARAD	0
limit	CORARAD	0
limit	ARMASON	0
limit	CORASON	0
limit	ARMBEAC	0
limit	CORBEAC	0
limit	ARMEYE	0
limit	ARMAFRAD	0
limit	AFLRADAR	0
limit	ARMASP	5
limit	CORASP	5
limit	QuadAirPad	1
limit	CORERRP	0
limit	ARMPADNS	0
limit	CORFUS	1
limit	ARMFUS	1
limit	TAWF004	1
limit	TAWF104	1
limit	ARMADVSOL	3
limit	CORADVSOL	3
limit	APART	0
limit	AAFUS	1
limit	CAFUS	1
limit	ARMCKFUS	0
limit	CORCKFUS	0
limit	CORMFUS	3
limit	ARMMFUS	3
limit	ARMSOLAR	7
limit	CORSOLAR	7
limit	AAISOLAR	0
limit	CAISOLAR	0
limit	ARMGEO	3
limit	CORGEO	3
limit	amgeo	3
limit	cmgeo	3
limit	MLEX	0
limit	ARMMEX	6
limit	CORMEX	6
limit	AAIMEX	10
limit	CAIMEX	10
limit	CKMMKR	0
limit	ARMMAKR	7
limit	CORMAKR	7
limit	ARMMMKR	2
limit	CORMMKR	2
limit	ARMMOHO	10
limit	CORMOHO	10
limit	ARMWIN	8
limit	CORWIN	8
limit	crnns	0
limit	ARMTIDE	0
limit	CORTIDE	0
limit	ARMUWFUS	0
limit	CORUWFUS	0
limit	AAITIDE	0
limit	CAITIDE	0
limit	ARMUWMEX	0
limit	CORUWMEX	0
limit	AAIUWMEX	0
limit	CAIUWMEX	0
limit	ARMFMKR	0
limit	CORFMKR	0
limit	ARMMOHNS	0
limit	CORMOHNS	0
limit	armUMME	0
limit	corUMME	0
limit	corshilone	0
limit	ARMSFIG	6
limit	CORSFIG	6
limit	CORHUNT	0
limit	ARMSEHAK	0
limit	ARMSEAP	0
limit	CORSEAP	0
limit	CORSUBC	0
limit	DECADE	0
limit	ARMMCARY	0
limit	ARMROY	0
limit	CORROY	0
limit	ARMMSHIP	0
limit	CORPT	0
limit	ARMPT	0
limit	CORTSHIP	0
limit	ARMTSHIP	0
limit	CORBARR	0
limit	ArmSUBC	0
limit	Enabler	0
limit	TAWF009	0
limit	ArmHCAR	0
limit	Whale	0
limit	ARMYAMA	0
limit	ARMAAS	0
limit	CORSHARK	0
limit	CORBC	0
limit	ARMBATS	0
limit	CORBATS	0
limit	TAWF006	0
limit	ARMCRUS	0
limit	CORCRUS	0
limit	ARMCARRY	0
limit	CORCARRY	0
limit	ARMSJAM	0
limit	CORSJAM	0
limit	ARMSCRAM	0
limit	CORMSHIP	0
limit	armbcss	0
limit	armscarss	1
limit	AINO	2
limit	arthur	1
limit	StorageFacility	0
limit	ARMESTOR	0
limit	CORESTOR	0
limit	ARMMSTOR	0
limit	CORMSTOR	0
limit	ARMUWES	0
limit	CORUWES	0
limit	ARMUWMS	0
limit	CORUWMS	0
limit	ARMARC	0
limit	corMsub	0
limit	ARMSUB	0
limit	CORSUB	0
limit	armMsub	0
limit	ARMSUBK	0
limit	ARMRECL	0
limit	CORSSUB	0
limit	CORTHRASH	2
limit	CORMORAY	1
limit	corGFBT	0
limit	ARMGUSS	2
limit	ARMJANUS	1
limit	CorCSFT	0
limit	CORGAUSS	0
limit	CORRAID	4
limit	CORMIST	4
limit	CSLICER	2
limit	CORGATOR	0
limit	ARMFLASH	4
limit	CORLEVLR	2
limit	TAWF013	0
limit	ARMSTUMP	2
limit	ARMMLV	0
limit	CORMLV	0
limit	ARMSAM	3
limit	CORFAV	2
limit	ARMSONIC	0
limit	CORGOL	3
limit	NSACSKV	0
limit	CORANTAR	1
limit	ARMBEAR	1
limit	ARMBEHEM	1
limit	BOB	1
limit	CORSABOT	2
limit	ARMGAT	1
limit	hellfire	2
limit	CORLOKI	1
limit	ARMCAMP	0
limit	ARMORCA	1
limit	NSAAPROF	0
limit	CORPULSAR	1
limit	ARMSCORP	0
limit	ARMSPION	0
limit	ARMSABOT	2
limit	corartv	0
limit	CORTHUG	1
limit	XENON	1
limit	CORSEAL	0
limit	ARMCROC	0
limit	CORMABM	0
limit	ARMSCAB	0
limit	ARMMART	0
limit	CORMART	0
limit	ARMMANNI	2
limit	CORSENT	0
limit	ARMYORK	0
limit	ARMBULL	8
limit	CORREAP	8
limit	ARMBOA	0
limit	ARMLATNK	0
limit	CORETER	0
limit	CORVRAD	0
limit	ARMJAM	0
limit	ARMSEER	0
limit	TAWF003	2
limit	TAWF103	2
limit	CORVROC	1
limit	ARMMERL	2
limit	ARMSPID	0
limit	abigfatm	0
limit	clb	0
limit Sagittarius 3
limit AREA51 2
limit CORMachn 1
limit Cougar 3
limit Splinter 2
limit CANCER 6
limit LION 1
limit ARMSTREM 3
limit AAIAAP 2
limit AAIACK 1
limit AAIACV 1
limit AAIALAB 1
limit AAIAVP 1
limit AAIAP 1
limit AAICA 5
limit AAICK 1
limit AAICV 1
limit AAILAB 1
limit AAIVP 1
limit CAIAAP 1
limit CAIACK 1
limit CAIACV 1
limit CAIALAB 1
limit CAIAP 3
limit CAIAVP 1
limit CAICA 5
limit CAICK 1
limit CAICV 1
limit CAILAB 1
limit CAIVP 1
limit CAIDECOM 4
limit CAIGANT 1
limit AAIMMKR 4
limit CAIMMKR 4
limit AAIMEXX 7
limit CAIMEXX 7
limit AAISOLRX 0
limit CAISOLRX 0
limit AAIDECOM 4
limit WATCHER 1
limit CORFOSS 1
limit ARMTERM 0
limit NAGA 2
limit HYDRA 2
limit CASTLE 0
limit ARMTRKSA 1
limit ARMDSLAYER 4
limit CORFURY 4
limit BLACKDAWN 4
limit CORMEDT 0
limit CORSNAPT 1
limit CORTNK 1
limit CORART 0
limit CORMONST 0
limit MAMMOTH 1
limit CORTERMITE 0
limit COREKATY 0
limit CETUS 3
limit COREMGK 1
limit CORPLAS 2
limit ARMCRUSH 0
limit ALOUETTE 4
limit CORWLESP 0
limit CORCASAA 4
limit ARMILL 1
limit ARMSHSTP 0
limit ACTUGSAT 1
limit CORDDAAP 4
limit ARMBRIM 0
limit TAWF115 0
limit ASAMURAI 1
limit TAWF113 0
limit SPOOFERC 2
limit HERETIC 4
limit HKCORE 4
limit CORGARD 2
limit COREMECH 0
limit CORCRW 2
limit BEARCAT 4
limit ARMVIND 4
limit ARMROGUE 2
limit TAWF105 2
limit AFATBOY 2
limit AIKUS 1
limit ARMAMPBD 3
limit TAWF116 0
limit CORWOLV 1
limit CORGRAV 0
limit CORMAK 1
limit ARMSHLT 0
limit ARMBANTH 0
limit SUPERJUG 0
limit ARMFURY 2
limit CORRAGE 2
limit CORGARP 2
limit CORSC 6
limit ARMPINCER 2
limit TAWF109 0
limit MDVULC 0
limit MDBUZZ 0
limit MJET 1
limit ZULU 0
limit ARUA 0
limit CORSUPP 0
limit ARMFARK 2
limit CORNECRO 1
limit ARMPOPSOL 4
limit CORPOPSOL 4
limit DEMOLISH 0
limit CORPERP 0
limit CORPRO 0
limit AAIASER 0
limit CAISPEC 0
limit AAICKFUS 1
limit CAICKFUS 1
limit AAIJAM 0
limit CAIETER 0
limit COREG2 0
limit COREG4 0
limit ARMAMEX 4
limit CORAMEX 4
limit CORMOSQ 4
limit ARMRAZOR 3
limit CORSCREW 3
limit AHERMES 3
limit ARMMAULER 0
limit ARMTORPMEX 0
limit CORTORPMEX 0
limit BLADE 5
limit CORLNC 0
limit CORPORC 0
limit DICTATOR 0
limit KROGTAAR 0
limit PACKO 4
limit SHIVA 0
limit ARMLIBE 2
limit ARMTACHI 0
limit ARMCLLT 0
limit CORCLLT 0
limit CORRAG 3
limit TERROR 0
limit ARMSPARROW 5
limit S4A3 3
limit AIAREA51 0
limit AICASTLE 0
limit ARMAWIND 6
limit CORAWIND 6
limit COMMANDO 1
limit ARMANN2 0
limit CORKTHUD 0
limit SKULL 0
limit ARMATK 2
limit CORMISAN 0
limit MARAUDER 0
limit CORHART 0
limit ARMPGH 0
limit ARMPRED 0
limit ARMKONRAD 0
limit CORPIL 0
limit ARMAMPCV 1
limit CORAMPCV 1
limit EMBRYO 0
limit CORFFOX 0
limit ANIKE 0
limit ARMHART 0
limit ARMNMIS 0
limit CORFGEN 1
limit ARMMAGNUM 0
limit CORKRIS 0
limit IONTANK 0
limit MECH 0
limit AAIBRAWL 6
limit AAIFIG 3
limit AAIHAWK 5
limit AAILANCE 0
limit AAIPNIX 5
limit AAITHUND 6
limit CAIAPE 6
limit CAIHURC 5
limit CAISHAD 6
limit CAITITAN 0
limit CAIVAMP 5
limit CAIVENG 3
limit GDIMAMMO 0
limit AAISEAP 3
limit CAISEAP 3
limit AAISFIG 3
limit CAISFIG 3
limit COREAASP 1
limit ARROW 6
limit FIREWOLF 0
limit SAMURAI 3
limit CORSTALK 0
limit CORAASP 1
limit CORTAR 0
limit ARMECHO 0
limit ARMALT 0
limit CORALT 0
limit CDAEMON 0
limit APITBULL 0
limit ARMEMAN 0
limit ARMMEDT 0
limit ARMSPARKLE 0
limit ARMTACHI 0
limit VC109 0
limit TAWF114 0
limit TAWF016 0
limit TOKEN 0
limit PLASMA 1
limit VICTOR 0
limit ARMFBOY 0

plan hard	
weight	ARMKAM	0.60
weight	SHRIKE	0.30
weight	ORCA	0.40
weight	ARMWASP	0.25
weight	CORSHAD	0.30
weight	ARMTHUND	0.30
weight	CORVENG	0.20
weight	ARMFIG	0.20
weight	BLADE	0.60
weight	CORFINK	0.00
weight	ARMPEEP	0.00
weight	ARMATLAS	0.00
weight	CORVALK	0.00
weight	CORHORS	0.20
weight	charpy	0.50
weight	TAWF108	0.50
weight	CORHURC	0.30
weight	KANASHIMI	0.00
weight	TAWF107	0.50
weight	TAWF008	0.50
weight	ARMPERS	0.95
weight	predator	0.25
weight	TAWF007	0.50
weight	ARMTOMCT	0.95
weight	gryphon	0.50
weight	ARMCYBR	0.40
weight	CORWING	0.40
weight	ARMPNIX	0.40
weight	ARMFRP	0.00
weight	Sakura	0.00
weight	cormlsp	0.50
weight	ARMBRAWL	0.95
weight	CORAPE	0.95
weight	ARMAWAC	0.00
weight	CORAWAC	0.00
weight	ARMHAWK	0.10
weight	CORVAMP	0.50
weight	ARMMLSP	0.40
weight	ARMLANCE	0.00
weight	CORTITAN	0.00
weight	CORABMB	0.00
weight	ARMCA	0.97
weight	CORCA	0.97
weight	ARMACA	2.98
weight	CORACA	2.98
weight	ARMANS	0.65
weight	CORANS	0.65
weight	ARMBEAVER	0.10
weight	CORMUSKRAT	0.10
weight	ARMCH	0.50
weight	CORCH	0.50
weight	aach	0.50
weight	cach	0.50
weight	CORBOI	0.40
weight	ARMJIB	0.65
weight	ARMNTOW	0.00
weight	CORNTOW	0.00
weight	RepairArm	0.00
weight	ARMCK	0.75
weight	CORCK	0.75
weight	ARMCV	0.75
weight	CORCV	0.75
weight	ARMACK	2.97
weight	CORACK	2.99
weight	ARMCS	1.00
weight	CORCS	1.00
weight	ARMACSUB	4.00
weight	CORACSUB	4.00
weight	ARMCSA	0.40
weight	CORCSA	0.40
weight	ARMACV	2.99
weight	CORACV	2.99
weight	TAWF111	0.50
weight	armarch	0.50
weight	armcir	0.95
weight	CHAOSMACHINE	0.50
weight	corcirc	0.50
weight	ARMSPAR	0.00
weight	ARMDEVA	0.70
weight	TAWF010	0.50
weight	CORERAD	0.95
weight	ARMFAMINE	0.00
weight	cnemesis	0.60
weight	CorFLA	0.70
weight	ARMMTLAB	0.50
weight	CORMTLAB	0.50
weight	CORFLAK	0.80
weight	ARMFLAK	0.80
weight	ARMEMG	0.00
weight	CORFMD	0.80
weight	ARMAMD	0.80
weight	ARMDRAG	0.00
weight	CORDRAG	0.30
weight	TAWF005	0.30
weight	ARMLLT	0.00
weight	CORLLT	0.00
weight	CORHLT	0.60
weight	ARMHLT	0.60
weight	MEDUSA	0.50
weight	ARMRL	1.35
weight	CORRL	1.30
weight	ARMGUARD	0.80
weight	CORPUN	0.80
weight	CORVHLT	0.95
weight	ARMANNI	0.75
weight	CORDOOM	0.00
weight	ARMBRTHA	0.50
weight	CORINT	0.50
weight	CORBUZZ	0.35
weight	ARMVULC	0.35
weight	CORBBC	0.60
weight	ARMDEV	0.60
weight	TAWF001	0.50
weight	ARMMORTAR	0.10
weight	CorPestilence	0.00
weight	ARMSILO	0.00
weight	CORSILO	0.00
weight	AAISILO	0.70
weight	CAISILO	0.70
weight	ARMHNSILO	0.00
weight	CORHNSILO	0.00
weight	ARMPB	0.20
weight	ARMAMB	0.00
weight	CORTOAST	0.10
weight	CORVIPE	0.00
weight	AGORGON	0.20
weight	CORTRON	0.00
weight	ARMEMP	0.00
weight	CAITRON	0.70
weight	AAIEMP	0.70
weight	ARMTARG	0.00
weight	CORTARG	0.00
weight	ARMBFORTEW	0.00
weight	ARMFORTEW	0.00
weight	ARMFORT	0.00
weight	CORFORT	0.00
weight	ARMBFORTNS	0.00
weight	ARMFORTNS	0.00
weight	CORFFLAK	0.00
weight	ARMTRID	0.00
weight	RESFMDNS	0.00
weight	CORKRAK	0.00
weight	ARMFDRAG	0.00
weight	CORFDRAG	0.00
weight	ARMFFLAK	0.00
weight	CORFRT	0.00
weight	ARMFHLT	0.00
weight	CORFHLT	0.00
weight	ARMTL	0.00
weight	CORTL	0.00
weight	ARMFRT	0.00
weight	ARMATL	0.00
weight	CORATL	0.00
weight	ARMANINS	0.00
weight	CORDOMNS	0.00
weight	CORINTNS	0.00
weight	ARMBTANS	0.00
weight	CORBUZNS	0.00
weight	ARMVCNNS	0.00
weight	AMDREPNS	0.00
weight	CORSLONS	0.00
weight	ARMSLONS	0.00
weight	CORVIPNS	0.00
weight	ARMAP	7.50
weight	ARMHP	0.00
weight	CORHP	0.00
weight	ARMLAB	0.50
weight	CORLAB	0.50
weight	ARMVP	0.50
weight	CORVP	0.50
weight	ARMSY	1.00
weight	CORSY	1.00
weight	CORAP	6.25
weight	ARMAAP	1.50
weight	CORAAP	1.55
weight	aahp	0.00
weight	cahp	0.00
weight	ARMALAB	0.00
weight	CORALAB	0.00
weight	ARMAVP	0.40
weight	CORAVP	0.40
weight	ARMASY	4.00
weight	CORASY	4.00
weight	CORGANT	0.00
weight	ARMKUS	0.00
weight	CORBLAB	0.00
weight	ARMBLAB	0.00
weight	ssplant	0.96
weight	ARMHPNS	0.00
weight	CORHPNS	0.00
weight	ARMPLAT	3.00
weight	CORPLAT	3.00
weight	HAVOC	0.40
weight	SABRE	0.40
weight	CHOPPER	0.05
weight	cdragon	0.50
weight	ARMANAC	0.10
weight	ARMTHOVR	0.00
weight	CORAH	0.70
weight	ARMAH	0.70
weight	NSACLASH	0.80
weight	BOMBARDIER	0.85
weight	LOBBER	0.60
weight	CSPEED	0.50
weight	NSAAGCH	0.70
weight	SPEEDER	0.95
weight	ARMLASHOVER	0.65
weight	CORELASHOVER	0.50
weight	ARMSH	0.30
weight	CORSNAP	0.50
weight	SPOTTER	0.00
weight	BLOTTER	0.00
weight	CONCEALER	0.00
weight	CORMH	0.95
weight	NSACBRIM	0.75
weight	NSAARHOV	0.80
weight	ARMMH	0.95
weight	CORSH	0.00
weight	NSACBEHE	0.75
weight	NSACANGLR	0.00
weight	NSAATORPH	0.00
weight	CORTHOVR	0.00
weight	armdread	0.90
weight	armlth	0.70
weight	armpgh	0.70
weight	coradvrh	0.70
weight	CORPHYSET	0.60
weight	CORARTH	0.90
weight	ARMARTH	0.95
weight	CORFLAKH	0.50
weight	ARMFLAKH	0.50
weight	armKAAT	0.95
weight	CORKROG	0.00
weight	ARMKRYP	0.00
weight	ARMMedic	0.00
weight	cAcolyte	0.00
weight	CORClone	0.00
weight	CORHelpr	0.00
weight	CORWarrr	0.00
weight	ARMClone	0.00
weight	ARMHelpr	0.00
weight	ARMMsect	0.00
weight	AEXXEC	0.00
weight	ARMFLEA	0.00
weight	CORRONIN	0.00
weight	SHAKER	0.00
weight	CORESOLD	0.00
weight	ARMJETH	0.00
weight	ARMHAM	0.00
weight	CORTHUD	0.00
weight	CORAK	0.00
weight	ARMPW	0.00
weight	ARMWAR	0.00
weight	CORCRASH	0.00
weight	ARMROCK	0.00
weight	CORSTORM	0.00
weight	ARMFAV	0.00
weight	CORBANDIT	0.00
weight	armbighr	0.00
weight	ARMCAV	0.00
weight	CORCRAB	0.00
weight	ARMDECOM	0.05
weight	CORDECOM	0.05
weight	corflam	0.00
weight	NSAAGRIZ	0.00
weight	ArmHH	0.00
weight	ArmOS	0.50
weight	COROS	0.50
weight	CORSMK	0.00
weight	armMech	0.00
weight	ARMSNIPE	0.00
weight	corzlot	0.00
weight	ASNIPER	0.00
weight	SOULREAVER	0.00
weight	WARHAMMER	0.00
weight	WRAITH	0.00
weight	CORAMPH	0.00
weight	ARMAMPH	0.00
weight	CORSUMO	0.00
weight	CORCAN	0.00
weight	ARMFIDO	0.00
weight	CORARCH	0.00
weight	ARMVADER	0.00
weight	CORROACH	0.00
weight	CORFAST	0.00
weight	ARMFAST	0.00
weight	CORPYRO	0.00
weight	ARMMAV	0.00
weight	CORHRK	0.00
weight	OPPRESSOR	0.00
weight	ARMZEUS	0.00
weight	CORMORT	0.00
weight	ARMMARK	0.00
weight	CORVOYR	0.00
weight	CORSPEC	0.00
weight	ARMSPY	0.00
weight	CORSPY	0.00
weight	CORMINE1	0.00
weight	CORMINE2	0.00
weight	CORMINE3	0.00
weight	CORMINE4	0.00
weight	CORMINE5	0.00
weight	CORMINE6	0.00
weight	AMINEGUN	0.00
weight	AMINEJAM	0.00
weight	ARMMINE5	0.00
weight	ARMMINE2	0.00
