// BANZAI Seabattle Profile	

plan easy	
weight CORGRAV 0.60
weight CORMAK 0.00
weight ARMSHLT 0.00
weight ARMBANTH 0.00
weight SUPERJUG 0.00
weight ARMFURY 0.00
weight CORRAGE 0.00
weight CORGARP 0.45
weight CORSC 0.30
weight ARMPINCER 0.45
weight TAWF109 0.45
weight MDBUZZ 0.30
weight MDVULC 0.30
weight MJET 0.30
weight ZULU 0.40
weight ARUA 0.45
weight CORSUPP 0.60
weight ARMFARK 0.40
weight CORNECRO 0.45
weight ARMPOPSOL 0.40
weight CORPOPSOL 0.40
weight DEMOLISH 0.0
weight CORPERP 0.00
weight CORPRO 0.00
weight AAIASER 0.00
weight CAISPEC 0.00
weight AAICKFUS 0.50
weight CAICKFUS 0.50
weight AAIJAM 0.00
weight CAIETER 0.00
weight COREG2 0.00
weight COREG4 0.00
weight ARMAMEX 0.65
weight CORAMEX 0.65
weight CORMOSQ 0.60
weight ZULU 0.50
weight AURA 0.50
weight ARMRAZOR 0.50
weight CORSCREW 0.50
weight AHERMES 0.45
weight ARMMAULER 0.30
weight ARMTORPMEX 0.70
weight CORTORPMEX 0.70
weight BLADE 0.65
weight CORLNC 0.45
weight CORPORC 0.40
weight DICTATOR 0.35
weight KROGTAAR 0.40
weight PACKO 0.45
weight SHIVA 0.30
weight ARMLIBE 0.60
weight ARMTACHI 0.00
weight ARMCLLT 0.25
weight CORCLLT 0.25
weight CORRAG 0.45
weight TERROR 0.00
weight ARMSPARROW 0.55
weight S4A3 0.45
weight COREAASP 0.60
weight CORDCM 0.00
weight AIAREA51 0.30
weight AICASTLE 0.30
weight ARMUWFCT 0.85
weight CORUWFCT 0.85
weight ARMAWIND 0.90
weight CORAWIND 0.90
weight COMMANDO 0.00
weight ARMANN2 0.50
weight CORKTHUD 0.00
weight SKULL 0.00
weight ARMATK 0.40
weight CORMISAN 0.00
weight MARAUDER 0.00
weight CORHART 0.00
weight ARMPGH 0.00
weight ARMPRED 0.00
weight ARMKONRAD 0.00
weight CORPIL 0.00
weight ARMAMPCV 0.50
weight CORAMPCV 0.50
weight EMBRYO 0.00
weight CORFFOX 0.00
weight ANIKE 0.00
weight ARMHART 0.00
weight ARMNMIS 0.00
weight CORFGEN 0.85
weight ARMMAGNUM 0.00
weight CORKRIS 0.00
weight IONTANK 0.00
weight MECH 0.00
weight AAIBRAWL 1.40
weight AAIFIG 1.00
weight AAIHAWK 1.20
weight AAILANCE 2.00
weight AAIPNIX 1.00
weight AAITHUND 1.00
weight CAIAPE 1.40
weight CAIHURC 1.00
weight CAISHAD 0.80
weight CAITITAN 2.00
weight CAIVAMP 1.40
weight CAIVENG 1.00
weight GDIMAMMO 0.00
weight AAISEAP 1.50
weight CAISEAP 1.50
weight AAISFIG 0.80
weight CAISFIG 0.80
weight ARROW 0.85
weight FIREWOLF 0.00
weight SAMURAI 0.65
weight CORSTALK 0.00
weight ADVMOHO 1.00
weight ADVMOHOC 1.00
weight ARMUWF 0.85
weight CORUWF 0.85
weight ARMALT 1.20
weight CORALT 1.20
weight ARMECHO 2.20
weight CORTAR 2.20
weight CORAASP 0.40
weight EMAN 0.00
weight APITBULL 0.00
weight CDAEMON 0.00
weight ARMMEDT 0.00
weight ARMSPARKLE 0.00
weight VC109 0.00
weight TAWF114 0.00
weight TAWF016 0.00
weight TOKEN 0.00
weight ARMAGAM 0.00
weight ARMOBL 0.85
weight ARMPIKE 0.60
weight ARMHJAM 0.55
weight ARMYAMA 0.65
weight ARMROGUE 0.00
weight CORSCORP 0.00
weight ARMSS 0.00
weight CORSS 0.00
weight CORBUILD 0.00
weight CORDEV1 0.00
weight CORTRUCK 0.00
weight ARMDEV1 0.00
weight ARMBEAC 0.00
weight CORBEAC 0.00
weight ARMGATE 0.00
weight CORGATE 0.00
weight ARMDEV 0.00
weight ARMART 0.00
weight CORMATNK 0.00
weight CORDEF 0.00
weight CORODIN 0.00
weight CRAILGUN 0.00
weight ARMCORV 0.00
weight CORAMECH 0.00
weight CORGBOAT 1.50
weight ABRAMS 0.00
weight T80 0.00
weight CORGAUSS 0.00
weight CORMAK 0.00
weight ARMTHOR 0.00
weight ARMBLITZ 0.00
weight CORGEM 0.00
weight ARMPRTL 0.00
weight ARMCORV 1.60
weight ARMSAAP 0.00
weight CORBT 0.00
weight CORETTIN 0.60
weight ARMPORK 0.00
weight CORHORG 0.00
weight INTRUDER 0.00
weight ARMFORTGH 0.00
weight ARMFORTGV 0.00
weight CORFGATEEW 0.00
weight CORFGATENS 0.00
weight ARMRECCY 0.00
weight MILAX 0.00
weight ARMCBOMB 0.40
weight DEMOLISH 0.00
weight ARMMOJO 0.00
weight ARMMSPID 0.00
weight CORSTALKER 0.00
weight CORGRUNT 0.00
weight MAGILLA 0.00
weight ARMTRIPE 0.00
weight CORTROLL 0.00
weight ARMANT 0.00
weight ARMSCREAM 0.00
weight CORASS 0.00
	
limit	ARMKAM	3
limit	SHRIKE	3
limit	ORCA	0
limit	ARMWASP	5
limit	CORSHAD	0
limit	ARMTHUND	6
limit	CORVENG	0
limit	ARMFIG	0
limit	BLADE	4
limit	CORFINK	0
limit	ARMPEEP	0
limit	ARMATLAS	0
limit	CORVALK	0
limit	CORHORS	0
limit	charpy	3
limit	TAWF108	5
limit	CORHURC	5
limit	KANASHIMI	0
limit	TAWF107	5
limit	TAWF008	3
limit	ARMPERS	6
limit	predator	3
limit	TAWF007	3
limit	ARMTOMCT	3
limit	gryphon	2
limit	ARMCYBR	1
limit	CORWING	1
limit	ARMPNIX	15
limit	ARMFRP	0
limit	Sakura	0
limit	cormlsp	0
limit	ARMBRAWL	15
limit	CORAPE	15
limit	ARMAWAC	0
limit	CORAWAC	0
limit	ARMHAWK	4
limit	CORVAMP	4
limit	ARMMLSP	0
limit	ARMLANCE	6
limit	CORTITAN	6
limit	CORABMB	0
limit	ARMCA	1
limit	CORCA	1
limit	ARMACA	1
limit	CORACA	1
limit	ARMANS	1
limit	CORANS	1
limit	ARMBEAVER	1
limit	CORMUSKRAT	1
limit	ARMCH	1
limit	CORCH	1
limit	aach	1
limit	cach	1
limit	CORBOI	1
limit	ARMJIB	1
limit	ARMNTOW	0
limit	CORNTOW	0
limit	RepairArm	0
limit	ARMCK	1
limit	CORCK	1
limit	ARMCV	1
limit	CORCV	1
limit	ARMACK	1
limit	CORACK	1
limit	ARMCS	5
limit	CORCS	5
limit	ARMACSUB	2
limit	CORACSUB	2
limit	ARMCSA	2
limit	CORCSA	2
limit	ARMACV	1
limit	CORACV	1
limit	TAWF111	0
limit	armarch	5
limit	armcir	5
limit	CHAOSMACHINE	1
limit	corcirc	0
limit	ARMSPAR	0
limit	ARMDEVA	0
limit	TAWF010	0
limit	CORERAD	5
limit	ARMFAMINE	0
limit	cnemesis	0
limit	CorFLA	2
limit	SCREAMER	1
limit	ARMMTLAB	0
limit	CORMTLAB	0
limit	CORFLAK	10
limit	ARMFLAK	10
limit	MERCURY	1
limit	NITFLOWR	1
limit	SKYSWEEPR	2
limit	ARMEMG	0
limit	CORFMD	0
limit	ARMAMD	0
limit	ARMDRAG	0
limit	CORDRAG	0
limit	TAWF005	0
limit	ARMLLT	0
limit	CORLLT	0
limit	CORHLT	2
limit	ARMHLT	2
limit	MEDUSA	0
limit	ARMRL	5
limit	CORRL	5
limit	ARMGUARD	4
limit	CORPUN	4
limit	CORVHLT	3
limit	ARMANNI	0
limit	CORDOOM	0
limit	ARMBRTHA	1
limit	CORINT	1
limit	CORBUZZ	0
limit	ARMVULC	0
limit	CORBBC	0
limit	ARMDEV	0
limit	TAWF001	0
limit	ARMMORTAR	0
limit	CorPestilence	0
limit	ARMSILO	0
limit	CORSILO	0
limit	AAISILO	1
limit	CAISILO	1
limit	ARMHNSILO	0
limit	CORHNSILO	0
limit	ARMPB	0
limit	ARMAMB	0
limit	CORTOAST	0
limit	CORVIPE	0
limit	AGORGON	0
limit	CORTRON	0
limit	ARMEMP	0
limit	CAITRON	0
limit	AAIEMP	0
limit	ARMTARG	0
limit	CORTARG	0
limit	ARMBFORTEW	0
limit	ARMFORTEW	0
limit	ARMFORT	0
limit	CORFORT	0
limit	ARMBFORTNS	0
limit	ARMFORTNS	0
limit	CORFFLAK	3
limit	ARMTRID	3
limit	RESFMDNS	0
limit	CORKRAK	2
limit	ARMFDRAG	0
limit	CORFDRAG	0
limit	ARMFFLAK	5
limit	CORFRT	3
limit	ARMFHLT	3
limit	CORFHLT	3
limit	ARMTL	3
limit	CORTL	3
limit	ARMFRT	3
limit	ARMATL	10
limit	CORATL	10
limit	ARMANINS	0
limit	CORDOMNS	0
limit	CORINTNS	0
limit	ARMBTANS	0
limit	CORBUZNS	0
limit	ARMVCNNS	0
limit	AMDREPNS	0
limit	CORSLONS	0
limit	ARMSLONS	0
limit	CORVIPNS	3
limit	ARMAP	2
limit	ARMHP	2
limit	CORHP	2
limit	ARMLAB	1
limit	CORLAB	1
limit	ARMVP	1
limit	CORVP	1
limit	ARMSY	2
limit	CORSY	2
limit	CORAP	2
limit	ARMAAP	2
limit	CORAAP	2
limit	aahp	1
limit	cahp	1
limit	ARMALAB	1
limit	CORALAB	1
limit	ARMAVP	1
limit	CORAVP	1
limit	ARMASY	2
limit	CORASY	2
limit	CORGANT	0
limit	ARMKUS	0
limit	CORBLAB	0
limit	ARMBLAB	0
limit	ssplant	0
limit	ARMHPNS	3
limit	CORHPNS	2
limit	ARMPLAT	4
limit	CORPLAT	4
limit	HAVOC	3
limit	SABRE	5
limit	CHOPPER	5
limit	cdragon	5
limit	ARMANAC	3
limit	ARMTHOVR	0
limit	CORAH	6
limit	ARMAH	6
limit	NSACLASH	5
limit	BOMBARDIER	5
limit	LOBBER	5
limit	CSPEED	5
limit	NSAAGCH	5
limit	SPEEDER	5
limit	ARMLASHOVER	5
limit	CORELASHOVER	5
limit	ARMSH	0
limit	CORSNAP	3
limit	SPOTTER	0
limit	BLOTTER	0
limit	CONCEALER	0
limit	CORMH	5
limit	NSACBRIM	5
limit	NSAARHOV	5
limit	ARMMH	5
limit	CORSH	0
limit	NSACBEHE	5
limit	NSACANGLR	5
limit	NSAATORPH	5
limit	CORTHOVR	2
limit	armdread	3
limit	CORDREAD	3
limit	armlth	3
limit	armpgh	2
limit	coradvrh	5
limit	CORPHYSET	8
limit	CORARTH	5
limit	ARMARTH	5
limit	CORFLAKH	3
limit	ARMFLAKH	3
limit	armKAAT	0
limit	CORKROG	0
limit	ARMKRYP	0
limit	ARMMedic	0
limit	cAcolyte	0
limit	CORClone	0
limit	CORHelpr	0
limit	CORWarrr	0
limit	ARMClone	0
limit	ARMHelpr	0
limit	ARMMsect	0
limit	AEXXEC	0
limit	ARMFLEA	0
limit	CORRONIN	0
limit	SHAKER	0
limit	CORESOLD	0
limit	ARMJETH	5
limit	ARMHAM	2
limit	CORTHUD	2
limit	CORAK	0
limit	ARMPW	0
limit	ARMWAR	0
limit	CORCRASH	3
limit	ARMROCK	3
limit	CORSTORM	3
limit	ARMFAV	0
limit	CORBANDIT	0
limit	armbighr	0
limit	ARMCAV	0
limit	CORCRAB	0
limit	ARMDECOM	0
limit	CORDECOM	0
limit	corflam	0
limit	NSAAGRIZ	0
limit	ArmHH	0
limit	ArmOS	0
limit	COROS	0
limit	CORSMK	0
limit	armMech	0
limit	ARMSNIPE	0
limit	corzlot	0
limit	ASNIPER	0
limit	SOULREAVER	0
limit	WARHAMMER	0
limit	WRAITH	0
limit	CORAMPH	10
limit	ARMAMPH	10
limit	CORSUMO	0
limit	CORCAN	0
limit	ARMFIDO	0
limit	CORARCH	3
limit	ARMVADER	0
limit	CORROACH	0
limit	CORFAST	0
limit	ARMFAST	0
limit	CORPYRO	0
limit	ARMMAV	0
limit	CORHRK	0
limit	OPPRESSOR	0
limit	ARMZEUS	0
limit	CORMORT	0
limit	ARMMARK	0
limit	CORVOYR	0
limit	CORSPEC	0
limit	ARMSPY	0
limit	CORSPY	0
limit	CORMINE1	0
limit	CORMINE2	0
limit	CORMINE3	0
limit	CORMINE4	0
limit	CORMINE5	0
limit	CORMINE6	0
limit	AMINEGUN	0
limit	AMINEJAM	0
limit	ARMMINE5	0
limit	ARMMINE2	0
limit	ARMMINE1	0
limit	ARMMINE4	0
limit	ARMMINE3	0
limit	ARMMINE6	0
limit	ARMASER	0
limit	AJAMMER	0
limit	SPOOFER	2
limit	ARMASTN	0
limit	ARMRAD	0
limit	CORRAD	0
limit	ARMSONAR	0
limit	CORSONAR	0
limit	ARMARAD	0
limit	CORARAD	0
limit	ARMASON	0
limit	CORASON	0
limit	ARMBEAC	0
limit	CORBEAC	0
limit	ARMEYE	0
limit	ARMAFRAD	0
limit	AFLRADAR	0
limit	ARMASP	3
limit	CORASP	3
limit	QuadAirPad	1
limit	CORERRP	0
limit	ARMPADNS	0
limit	CORFUS	1
limit	ARMFUS	1
limit	TAWF004	0
limit	TAWF104	0
limit	ARMADVSOL	4
limit	CORADVSOL	4
limit	APART	0
limit	AAFUS	1
limit	CAFUS	1
limit	ARMCKFUS	1
limit	CORCKFUS	1
limit	CORMFUS	3
limit	ARMMFUS	3
limit	ARMSOLAR	12
limit	CORSOLAR	12
limit	AAISOLAR	0
limit	CAISOLAR	0
limit	ARMGEO	5
limit	CORGEO	5
limit	amgeo	2
limit	cmgeo	2
limit	MLEX	5
limit	ARMMEX	8
limit	CORMEX	8
limit	AAIMEX	10
limit	CAIMEX	10
limit	CKMMKR	0
limit	ARMMAKR	5
limit	CORMAKR	5
limit	ARMMMKR	2
limit	CORMMKR	2
limit	ARMMOHO	10
limit	CORMOHO	10
limit	ARMWIN	10
limit	CORWIN	10
limit	crnns	2
limit	ARMTIDE	10
limit	CORTIDE	10
limit	ARMUWFUS	1
limit	CORUWFUS	1
limit	AAITIDE	12
limit	CAITIDE	12
limit	ARMUWMEX	10
limit	CORUWMEX	10
limit	AAIUWMEX	0
limit	CAIUWMEX	0
limit	ARMFMKR	6
limit	CORFMKR	6
limit	ARMMOHNS	4
limit	CORMOHNS	4
limit	armUMME	4
limit	corUMME	4
limit	corshilone	1
limit	ARMSFIG	5
limit	CORSFIG	5
limit	CORHUNT	0
limit	ARMSEHAK	0
limit	ARMSEAP	3
limit	CORSEAP	3
limit	CORSUBC	0
limit	DECADE	3
limit	ARMMCARY	0
limit	ARMROY	5
limit	CORROY	5
limit	ARMMSHIP	5
limit	CORPT	0
limit	ARMPT	0
limit	CORTSHIP	0
limit	ARMTSHIP	0
limit	CORBARR	3
limit	ArmSUBC	1
limit	Enabler	0
limit	TAWF009	5
limit	ArmHCAR	0
limit	Whale	0
limit	ARMYAMA	0
limit	ARMAAS	3
limit	CORSHARK	3
limit	CORBC	3
limit	ARMBATS	5
limit	CORBATS	5
limit	TAWF006	1
limit	ARMCRUS	2
limit	CORCRUS	2
limit	ARMCARRY	1
limit	CORCARRY	1
limit	ARMSJAM	0
limit	CORSJAM	0
limit	ARMSCRAM	0
limit	CORMSHIP	5
limit	armbcss	0
limit	armscarss	0
limit	AINO	0
limit	arthur	0
limit	StorageFacility	0
limit	ARMESTOR	0
limit	CORESTOR	0
limit	ARMMSTOR	0
limit	CORMSTOR	0
limit	ARMUWES	0
limit	CORUWES	0
limit	ARMUWMS	0
limit	CORUWMS	0
limit	ARMARC	3
limit	corMsub	25
limit	ARMSUB	3
limit	CORSUB	3
limit	armMsub	25
limit	ARMSUBK	5
limit	ARMRECL	0
limit	CORSSUB	3
limit	CORTHRASH	0
limit	CORMORAY	0
limit	corGFBT	0
limit	ARMGUSS	0
limit	ARMJANUS	0
limit	CorCSFT	0
limit	CORGAUSS	0
limit	CORRAID	0
limit	CORMIST	0
limit	CSLICER	0
limit	CORGATOR	0
limit	ARMFLASH	0
limit	CORLEVLR	0
limit	TAWF013	0
limit	ARMSTUMP	0
limit	ARMMLV	0
limit	CORMLV	0
limit	ARMSAM	3
limit	CORFAV	0
limit	ARMSONIC	0
limit	CORGOL	0
limit	NSACSKV	0
limit	CORANTAR	3
limit	ARMBEAR	0
limit	ARMBEHEM	0
limit	BOB	0
limit	CORSABOT	0
limit	ARMGAT	0
limit	hellfire	0
limit	CORLOKI	0
limit	ARMCAMP	0
limit	ARMORCA	3
limit	NSAAPROF	0
limit	CORPULSAR	0
limit	ARMSCORP	0
limit	ARMSPION	0
limit	ARMSABOT	0
limit	corartv	0
limit	CORTHUG	0
limit	XENON	0
limit	CORSEAL	10
limit	ARMCROC	10
limit	CORMABM	0
limit	ARMSCAB	0
limit	ARMMART	0
limit	CORMART	0
limit	ARMMANNI	0
limit	CORSENT	1
limit	ARMYORK	1
limit	ARMBULL	0
limit	CORREAP	0
limit	ARMBOA	0
limit	ARMLATNK	0
limit	CORETER	0
limit	CORVRAD	0
limit	ARMJAM	0
limit	ARMSEER	0
limit	TAWF003	0
limit	TAWF103	0
limit	CORVROC	0
limit	ARMMERL	0
limit	ARMSPID	0
limit	abigfatm	0
limit	clb	0
limit SAGITTARIUS 1
limit AREA51 1
limit CORMachn 0
limit Cougar 0
limit Splinter 1
limit CANCER 0
limit LION 1
limit ARMSTREM 1
limit AAIAAP 2
limit AAIACK 1
limit AAIACV 1
limit AAIALAB 1
limit AAIAP 2
limit AAIAVP 1
limit AAICK 1
limit AAICA 5
limit AAICV 1
limit AAILAB 1
limit AAIVP 1
limit CAIAAP 2
limit CAIACK 1
limit CAIACV 1
limit CAIALAB 1
limit CAIAP 2
limit CAIAVP 1
limit CAICA 5
limit CAICK 1
limit CAICV 1
limit CAILAB 1
limit CAIVP 1
limit CAIDECOM 2
limit CAIGANT 0
limit AAIMMKR 0
limit CAIMMKR 0
limit AAIMEXX 8
limit CAIMEXX 8
limit AAISOLRX 0
limit CAISOLRX 0
limit AAIDECOM 2
limit WATCHER 1
limit SPINNER 1
limit CORROMN 1
limit CORFOSS 3
limit ARMTERM 0
limit NAGA 3
limit HYDRA 3
limit CASTLE 2
limit ARMTRKSA 0
limit ARMDSLAYER 3
limit CORFURY 3
limit AIKUS 0
limit BLACKDAWN 3
limit CORMEDT 0
limit CORSNAPT 5
limit CORART 0
limit CORTNK 0
limit CORMONST 3
limit MAMMOTH 1
limit CORTERMITE 0
limit COREKATY 0
limit CETUS 1
limit COREMGK 0
limit CORPLAS 0
limit ARMCRUSH 4
limit ALOUETTE 3
limit CORWLESP 2
limit CORCASAA 3
limit ARMILL 0
limit ARMSHSTP 4
limit ACTUGSAT 1
limit CORDDAAP 3
limit ARMBRIM 0
limit TAWF115 0
limit ARMEMAN 0
limit ASAMURAI 0
limit TAWF113 0
limit SPOOFERC 2
limit HERETIC 3
limit HKCORE 2
limit CORGARD 5
limit CORCRW 1
limit BEARCAT 3
limit ARMVIND 3
limit ARMROGUE 0
limit TAWF105 0
limit AFATBOY 0
limit ARMAMPBD 5
limit TAWF116 0
limit CORWOLV 0
limit CORGRAV 6
limit CORMAK 0
limit ARMSHLT 0
limit ARMBANTH 0
limit ARMFURY 0
limit CORRAGE 0
limit CORGARP 8
limit CORSC 3
limit ARMPINCER 8
limit TAWF109 2
limit MDBUZZ 0
limit MDVULC 0
limit MJET 3
limit ZULU 2
limit ARUA 2
limit CORSUPP 6
limit ARMPOPSOL 4
limit CORPOPSOL 4
limit DEMOLISH 1
limit CORPERP 1
limit CORPRO 1
limit AAIASER 2
limit CAISPEC 2
limit AAICKFUS 1
limit CAICKFUS 1
limit CORNECRO 1
limit ARMFARK 1
limit AAIJAM 1
limit CAIETER 1
limit COREG2 2
limit COREG4 1
limit ARMAMEX 4
limit CORAMEX 4
limit CORMOSQ 3
limit ARMRAZOR 2
limit CORSCREW 2
limit AHERMES 2
limit ARMMAULER 1
limit ARMTORPMEX 6
limit CORTORPMEX 6
limit BLADE 1
limit CORLNC 1
limit CORPORC 1
limit DICTATOR 0
limit KROGTAAR 1
limit PACKO 2
limit SHIVA 1
limit ARMLIBE 2
limit ARMTACHI 0
limit ARMCLLT 2
limit CORCLLT 2
limit CORRAG 2
limit TERROR 0
limit ARMSPARROW 3
limit S4A3 1 
limit AIAREA51 1
limit AICASTLE 1
limit ARMUWFCT 2
limit CORUWFCT 2
limit ARMAWIND 6
limit CORAWIND 6
limit COMMANDO 0
limit ARMANN2 0
limit CORKTHUD 0
limit SKULL 0
limit ARMATK 1
limit CORMISAN 0
limit MARAUDER 0
limit CORHART 0
limit ARMPGH 0
limit ARMPRED 0
limit ARMKONRAD 0
limit CORPIL 0
limit ARMAMPCV 1
limit CORAMPCV 1
limit EMBRYO 0
limit CORFFOX 0
limit ANIKE 0
limit ARMHART 0
limit ARMNMIS 0
limit CORFGEN 2
limit ARMMAGNUM 0
limit CORKRIS 0
limit IONTANK 0
limit MECH 0
limit AAIBRAWL 3
limit AAIFIG 3
limit AAIHAWK 3
limit AAILANCE 4
limit AAIPNIX 3
limit AAITHUND 3
limit CAIAPE 3
limit CAIHURC 3
limit CAISHAD 3
limit CAITITAN 4
limit CAIVAMP 3
limit CAIVENG 3
limit GDIMAMMO 0
limit AAISEAP 4
limit CAISEAP 4
limit AAISFIG 4
limit CAISFIG 4
limit ARROW 3
limit FIREWOLF 0
limit SAMURAI 3
limit CORSTALK 0
limit ADVMOHO 1
limit ADVMOHOC 1
limit ARMUWF 2
limit CORUWF 2
limit ARMECHO 5
limit CORTAR 5
limit ARMALT 3
limit CORALT 3
limit CORAASP 1
limit VC109 0
limit TAWF114 0
limit CDAEMON 0
limit APITBULL 0
limit ARMEMAN 0
limit ARMMEDT 0
limit ARMSPARKLE 0
limit ARMTACHI 0
limit TAWF016 0
limit TOKEN 0
limit ARMAGAM 0
limit ARMOBL 2
limit ARMPIKE 3
limit ARMHJAM 2
limit ARMYAMA 1
limit VICTOR 0
limit ARMFBOY 0
limit CORSCORP 0
limit ARMSS 0
limit CORSS 0
limit CORBUILD 0
limit CORDEV1 0
limit CORTRUCK 0
limit ARMDEV1 0
limit ARMBEAC 0
limit CORBEAC 0
limit ARMGATE 0
limit CORGATE 0
limit ARMDEV 0
limit ARMART 0
limit CORMATNK 0
limit CORDEF 0
limit CORODIN 0
limit CRAILGUN 0
limit ARMCORV 0
limit CORAMECH 0
limit CORGBOAT 6
limit ABRAMS 0
limit T80 0
limit CORGAUSS 
limit CORMAK 0
limit ARMTHOR 0
limit ARMBLITZ 0
limit CORGEM 0
limit ARMCORV 8
limit CORBT 0
limit CORETTIN 2
limit ARMPORK 0
limit CORHORG 0
limit INTRUDER 0
limit ARMFORTGH 0
limit ARMFORTGV 0
limit CORFGATEEW 0
limit CORFGATENS 0
limit ARMRECCY 0
limit MILAX 0
limit ARMCBOMB 2
limit DEMOLISH 0
limit ARMMOJO 0
limit ARMMSPID 0
limit CORSTALKER 0
limit CORGRUNT 0

plan hard	
weight	ARMKAM	0.20
weight	SHRIKE	0.50
weight	ORCA	0.10
weight	ARMWASP	0.20
weight	CORSHAD	0.20
weight	ARMTHUND	0.20
weight	CORVENG	0.20
weight	ARMFIG	0.20
weight	BLADE	0.30
weight	CORFINK	0.00
weight	ARMPEEP	0.00
weight	ARMATLAS	0.00
weight	CORVALK	0.00
weight	CORHORS	0.20
weight	charpy	0.70
weight	TAWF108	0.55
weight	CORHURC	0.20
weight	KANASHIMI	0.00
weight	TAWF107	0.50
weight	TAWF008	0.55
weight	ARMPERS	0.50
weight	predator	0.35
weight	TAWF007	0.50
weight	ARMTOMCT	0.70
weight	gryphon	0.70
weight	ARMCYBR	0.30
weight	CORWING	0.30
weight	ARMPNIX	0.40
weight	ARMFRP	0.00
weight	Sakura	0.00
weight	cormlsp	0.00
weight	ARMBRAWL	0.95
weight	CORAPE	0.95
weight	ARMAWAC	0.00
weight	CORAWAC	0.00
weight	ARMHAWK	0.50
weight	CORVAMP	0.50
weight	ARMMLSP	0.00
weight	ARMLANCE	0.85
weight	CORTITAN	0.85
weight	CORABMB	0.00
weight	ARMCA	0.95
weight	CORCA	0.95
weight	ARMACA	2.60
weight	CORACA	2.60
weight	ARMANS	0.80
weight	CORANS	0.80
weight	ARMBEAVER	0.80
weight	CORMUSKRAT	0.80
weight	ARMCH	0.95
weight	CORCH	0.95
weight	aach	0.90
weight	cach	0.90
weight	CORBOI	0.95
weight	ARMJIB	0.95
weight	ARMNTOW	0.00
weight	CORNTOW	0.00
weight	RepairArm	0.00
weight	ARMCK	0.30
weight	CORCK	0.30
weight	ARMCV	0.30
weight	CORCV	0.30
weight	ARMACK	0.10
weight	CORACK	0.10
weight	ARMCS	1.40
weight	CORCS	1.40
weight	ARMACSUB	0.90
weight	CORACSUB	0.90
weight	ARMCSA	1.20
weight	CORCSA	1.20
weight	ARMACV	0.10
weight	CORACV	0.10
weight	TAWF111	0.00
weight	armarch	0.00
weight	armcir	0.60
weight	CHAOSMACHINE	0.40
weight	corcirc	0.00
weight	ARMSPAR	0.00
weight	ARMDEVA	0.00
weight	TAWF010	0.00
weight	CORERAD	0.60
weight	ARMFAMINE	0.00
weight	cnemesis	0.30
weight	CorFLA	0.70
weight	SCREAMER	2.00
weight	ARMMTLAB	0.00
weight	CORMTLAB	0.00
weight	CORFLAK	0.80
weight	ARMFLAK	0.80
weight	MERCURY	2.00
weight	NITFLOWR	1.20
weight	SKYSWEEPR	0.90
weight	ARMEMG	0.00
weight	CORFMD	0.00
weight	ARMAMD	0.00
weight	ARMDRAG	0.00
weight	CORDRAG	0.00
weight	TAWF005	0.30
weight	ARMLLT	0.00
weight	CORLLT	0.00
weight	CORHLT	0.30
weight	ARMHLT	0.30
weight	MEDUSA	0.00
weight	ARMRL	1.70
weight	CORRL	1.70
weight	ARMGUARD	2.85
weight	CORPUN	2.85
weight	CORVHLT	0.95
weight	ARMANNI	0.70
weight	CORDOOM	0.70
weight	ARMBRTHA	0.70
weight	CORINT	0.70
weight	CORBUZZ	0.00
weight	ARMVULC	0.00
weight	CORBBC	0.00
weight	ARMDEV	0.00
weight	TAWF001	0.00
weight	ARMMORTAR	0.00
weight	CorPestilence	0.00
weight	ARMSILO	0.00
weight	CORSILO	0.00
weight	AAISILO	0.70
weight	CAISILO	0.70
weight	ARMHNSILO	0.00
weight	CORHNSILO	0.00
weight	ARMPB	0.00
weight	ARMAMB	0.00
weight	CORTOAST	0.00
weight	CORVIPE	0.00
weight	AGORGON	0.00
weight	CORTRON	0.00
weight	ARMEMP	0.00
weight	CAITRON	0.70
weight	AAIEMP	0.70
weight	ARMTARG	0.00
weight	CORTARG	0.00
weight	ARMBFORTEW	0.00
weight	ARMFORTEW	0.00
weight	ARMFORT	0.00
weight	CORFORT	0.00
weight	ARMBFORTNS	0.00
weight	ARMFORTNS	0.00
weight	CORFFLAK	0.70
weight	ARMTRID	0.40
weight	RESFMDNS	0.00
weight	CORKRAK	0.70
weight	ARMFDRAG	0.00
weight	CORFDRAG	0.00
weight	ARMFFLAK	0.70
weight	CORFRT	0.85
weight	ARMFHLT	0.50
weight	CORFHLT	0.50
weight	ARMTL	0.50
weight	CORTL	0.50
weight	ARMFRT	0.85
weight	ARMATL	0.60
weight	CORATL	0.60
weight	ARMANINS	0.40
weight	CORDOMNS	0.60
weight	CORINTNS	0.30
weight	ARMBTANS	0.30
weight	CORBUZNS	0.00
weight	ARMVCNNS	0.00
weight	AMDREPNS	0.00
weight	CORSLONS	0.00
weight	ARMSLONS	0.00
weight	CORVIPNS	0.50
weight	ARMAP	10.60
weight	ARMHP	0.90
weight	CORHP	0.90
weight	ARMLAB	1.00
weight	CORLAB	1.00
weight	ARMVP	10.20
weight	CORVP	10.20
weight	ARMSY	5.40
weight	CORSY	5.40
weight	CORAP	10.60
weight	ARMAAP	0.85
weight	CORAAP	0.85
weight	aahp	1.10
weight	cahp	1.10
weight	ARMALAB	0.80
weight	CORALAB	0.80
weight	ARMAVP	0.80
weight	CORAVP	0.80
weight	ARMASY	1.15
weight	CORASY	1.15
